2/1/18 1:20 PM,980126.31
2/1/18 1:25 PM,980227.38
2/1/18 1:30 PM,980311.31
2/1/18 1:35 PM,980414.56
2/1/18 1:40 PM,980516.06
2/1/18 1:45 PM,980617.94
2/1/18 1:50 PM,980720.75
2/1/18 1:55 PM,980825.31
2/1/18 2:00 PM,980928.31
2/1/18 2:05 PM,981033.13
2/1/18 2:10 PM,981119.25
2/1/18 2:15 PM,981221.31
2/1/18 2:20 PM,981324.06
2/1/18 2:25 PM,981427.88
2/1/18 2:30 PM,981529.56
2/1/18 2:35 PM,981632.19
2/1/18 2:40 PM,981736.88
2/1/18 2:45 PM,981840.63
2/1/18 2:50 PM,981942.38
2/1/18 2:55 PM,982047.13
2/1/18 3:00 PM,982159.63
2/1/18 3:05 PM,982254.63
2/1/18 3:10 PM,982365.63
2/1/18 3:15 PM,982472.94
2/1/18 3:20 PM,982574.50
2/1/18 3:25 PM,982676.31
2/1/18 3:30 PM,982779.56
2/1/18 3:35 PM,982880.94
2/1/18 3:40 PM,982982.31
2/1/18 3:45 PM,983082.81
2/1/18 3:50 PM,983183.06
2/1/18 3:55 PM,983282.38
2/1/18 4:00 PM,983383.06
2/1/18 4:05 PM,983482.94
2/1/18 4:10 PM,983580.88
2/1/18 4:15 PM,983679.06
2/1/18 4:20 PM,983782.75
2/1/18 4:25 PM,983880.13
2/1/18 4:30 PM,984001.63
2/1/18 4:35 PM,984126.06
2/1/18 4:40 PM,984249.50
2/1/18 4:45 PM,984373.13
2/1/18 4:50 PM,984494.75
2/1/18 4:55 PM,984615.94
2/1/18 5:00 PM,984737.00
2/1/18 5:05 PM,984860.13
2/1/18 5:10 PM,984982.69
2/1/18 5:15 PM,985102.94
2/1/18 5:20 PM,985208.44
2/1/18 5:25 PM,985305.00
2/1/18 5:30 PM,985401.00
2/1/18 5:35 PM,985499.06
2/1/18 5:40 PM,985598.75
2/1/18 5:45 PM,985698.81
2/1/18 5:50 PM,985782.06
2/1/18 5:55 PM,985882.63
2/1/18 6:00 PM,985982.31
2/1/18 6:05 PM,986081.13
2/1/18 6:10 PM,986180.50
2/1/18 6:15 PM,986279.88
2/1/18 6:20 PM,986378.88
2/1/18 6:25 PM,986477.19
2/1/18 6:30 PM,986578.88
2/1/18 6:35 PM,986678.88
2/1/18 6:40 PM,986776.88
2/1/18 6:45 PM,986875.75
2/1/18 6:50 PM,986974.75
2/1/18 6:55 PM,987075.00
2/1/18 7:00 PM,987158.00
2/1/18 7:05 PM,987260.25
2/1/18 7:10 PM,987359.44
2/1/18 7:15 PM,987456.63
2/1/18 7:20 PM,987553.44
2/1/18 7:25 PM,987649.25
2/1/18 7:30 PM,987744.88
2/1/18 7:35 PM,987840.94
2/1/18 7:40 PM,987936.56
2/1/18 7:45 PM,988017.25
2/1/18 7:50 PM,988114.00
2/1/18 7:55 PM,988210.56
2/1/18 8:00 PM,988304.31
2/1/18 8:05 PM,988395.94
2/1/18 8:10 PM,988484.94
2/1/18 8:15 PM,988574.44
2/1/18 8:20 PM,988666.25
2/1/18 8:25 PM,988741.19
2/1/18 8:30 PM,988828.19
2/1/18 8:35 PM,988914.50
2/1/18 8:40 PM,989000.44
2/1/18 8:45 PM,989088.44
2/1/18 8:50 PM,989177.06
2/1/18 8:55 PM,989265.13
2/1/18 9:00 PM,989338.31
2/1/18 9:05 PM,989425.00
2/1/18 9:10 PM,989511.69
2/1/18 9:15 PM,989601.25
2/1/18 9:20 PM,989689.63
2/1/18 9:25 PM,989775.50
2/1/18 9:30 PM,989860.19
2/1/18 9:35 PM,989931.25
2/1/18 9:40 PM,990017.81
2/1/18 9:45 PM,990103.19
2/1/18 9:50 PM,990190.38
2/1/18 9:55 PM,990277.19
